date_info,name,title,content,rating
Reviewed in India on 11 May 2016,Ravindra Desai.,Great monitor for the price!,"I did not buy this product from Amazon. However I felt that a review might help other potential buyers make a decision.. I have been late jumping into the LCD monitor wagon.. After reviewing various options, it was clear that 22""/ 21.5"" was the sweet-spot for price to screen size.. For normal desktop use, this monitor is more than adequate, a little on the luxury side.. When the correct graphics drivers are installed, the maximum supported resolution is 1920 x 1080. It leaves a 0.5mm border on all 4 sides. It did make me think if it was normal, but on second thought, I felt that it was necessary to get an exact, non distorted image. So this avoids all kinds of manual settings.. It has D-Sub, DVI-D and HDMI connectivity, although only D-Sub cable is provided. The audio is carried through the connecting cable and is available on a 3.5mm stereo jack on the back of the monitor. The monitor does NOT come with any built-in speakers.. It comes with preset viewing options such as custom, cinema, reading, photo etc. that can be set by a jog control below the screen panel in the center. It also comes with a software CD that allows the monitor to be controlled from the desktop. Be aware that the software does not support XP and that is not good.. Over all, I love this monitor and would recommend it for anyone willing to spend a couple of thousand more than the very basic types.. Thanks!. Ravindra.",5.0 out of 5 stars
Reviewed in India on 14 February 2018,Anonymous.,Good Monitor for 1080p gaming under 10k. Not so great for a Mac.,"Good Monitor for 1080p gaming under 10k. I am using this with my MacBook Pro 2016. Unfortunately this is recognised as a TV via HDMI so the display doesn't look as good as it should, especially when it comes to colour profiles. I'd look for a display with Displayport if you want to use it with a Mac. This way its recognised as an external display and not a TV. I've had this issue with 2012 rMBP too when connected to a Dell 23 inch display with HDMI. But this one is definitely better than that. One other issue is that the display wobbles. Yes its got some wobble to it which can get annoying sometimes. For gaming it'll get 5 stars. For work 3 starts. So overall 4 starts.. Note : Purchased from local seller that offered better price than Amazon surprisingly.. Update : This monitor may not support HDCP necessary for Netflix. Netflix in edge or windows 10 app will not play above 720p. I have an 8th Gen PC and connected via HDMI cable so technically there should be no problem for Netflix content, however I believe there seems to be HDCP incompatibility issues. I have tried all troubleshooting but this will not play 1080p Netflix. Even connecting a streaming stick which should technically work 100% without any problem. Still no luck. Updated review accordingly.",2.0 out of 5 stars
Reviewed in India on 7 August 2020,Nowaj,pathetic customer service.  dont buy lg monitor.,dont buy lg monitor .their customer service is disgusting. from one year i facing pixel burning and black dot issue in my monitor screen.but the lg service center says its not a problem. i hve already 14 to 15 time knock them for this issue but every time reject it.i think i have to sell my monitor. and never buy any type of lg product again..,1.0 out of 5 stars
Reviewed in India on 14 November 2017,Amazon Customer,Two Stars,Defective product,2.0 out of 5 stars
Reviewed in India on 8 October 2019,Arun,Worst uniformity I have ever seen on a monitor. It's yellowish on center-right side.,Bought this product on amazon with another account during sale at ₹.7000 and It arrived after 5 days. I bought this monitor primarily for reading PDFs. The display is yellow on right part of the screen and it is unbearable. It is even worst on lower brightness. The yellowish part was clearly visible during browsing and when viewing PDFs files. Ordered a replacement. Lets see how it goes. Attached photos for proof.,1.0 out of 5 stars
Reviewed in India on 10 May 2018,Sourabh Mahajan,Fonts are messed up,"The display is no where of a good FHD monitor. I'm using this with MacBook Air. The fonts look blurry/hazy. There's a huge difference in display quality when compared to other monitors that I connect to. Let down, and can't even return. The LG service guys wont just agree that the quality is not good - after all you need to be someone who appreciates precision to notice the issue, which I guys the service guy didnt.",1.0 out of 5 stars
Reviewed in India on 21 March 2020,Amazon Customer,Excellent,Good monitor for office use.... For gaming I would suggest a bigger monitor of atleast 32 inches.. Could have added a 3.5mm Audio-in Port from PC to Monitor for listening to audio when you use VGA connector,5.0 out of 5 stars
Reviewed in India on 5 March 2020,Jaydeep,Best in this price.,Got at 6500 in deal...best screen in this price i usually play csgo and gra ...etc no problem at all...first it was new for me like ips glow but while seeing picture it doesn't cause problem....but ya for backlight bleed i have replace once...so check for corner backlight bleed.,5.0 out of 5 stars
Reviewed in India on 20 December 2016,Hani Siraj,Just go for it!,"Okay so it's been almost a week since I got this monitor. Initially got it when my got a ps4 and just needed a high quality monitor to play in my room. Found this one to be the cheapest under that category. Delivery was quick, got it within 2 days.. The monitor just looks amazing, the thin bezels just complements its look when u have a full hd video playing. The only downside is that it has no speakers, granted so doesn't any other monitor, so I'm stuck using headphones via my ds4 all the time. In all it's amazing, go for it! 5 stars!",5.0 out of 5 stars
Reviewed in India on 1 July 2019,Supriyo Kar,Awesome Product.,An absolute pleasure to the eyes for people who spend more than an hour on Laptops or Desktops. Helps to maintain viewing posture (Neck) Superb Color Depth helps in working on Graphic Design Software and of course try it out for Racing Games it makes games absolutely irresistible. I tried it even with my TATA SKY HD Set top box and it was WOW.,5.0 out of 5 stars
Reviewed in India on 26 August 2019,Sankari,Brand in Budget !!,"Bought this 2 Years Back on Amazon, it was 8999 back then.. Awesome all rounder... Perfect for gaming... Display panel is bright enough and the thin bezels over the corners looks classy with the LG branding... It has 1 HDMI port... But I use PC & DTH on this by removing and connecting the HDMI Cable... Even DTH works flawlessly... Picture Quality is 5x times better than 32 inch MI TV as this is 24 inch with 1080p resolution I love watching HD contents with DTH in this Monitor... Worth for money.. go for it",5.0 out of 5 stars
Reviewed in India on 17 February 2017,Amazon Customer,This monitor is really nice. The colors are absolutely amazing,I Recently Bought this Monitor for RS 8400.This monitor is really nice.The colors are absolutely amazing.Refreshing Rate is to good.The only -ve point of this monitor is its stand.It is not upto the mark.Screen shakes while i m typing.or there is amall disturbance to the table.this is the only thing that i dont like otherwise all other thing are good.i could have given it 5 stars if the stand has been solid.otherwise on al othe points the LED is upto the mark and is too good.i like it,4.0 out of 5 stars
Reviewed in India on 16 September 2019,Amazon Customer,only 6 months,fresh monitor price 8414 for renewed price 7450 only 964 Rs discount for renewed. for fresh Warranty Details: 3 Years & for renewed 6 months only dont you think there is 3years warranty you can get with 964 Rs more pay ? why go for renewed / refurbished ?,1.0 out of 5 stars
Reviewed in India on 22 June 2020,Asif Ansari,Inclination is worst,Its inclined to a degree and that is disturbing. We cannot adjust the degree in any way. Its fixed and inclined downwards.. This is the worst thing of this monitor.. The display quality is good.,1.0 out of 5 stars
Reviewed in India on 1 September 2020,Amazon Customer,Best in Price !,"Writing this review after using it for a month now. It is best in price monitor, amazing picture quality, great build quality, anti-glare screen. Just go for it.!. 22 inch monitor is suitable for a desk like mine, and if you sit quite closer to the screen.",4.0 out of 5 stars
Reviewed in India on 26 December 2017,Ajay,Accessories missing,No HDMI CABLE ???. WHY,1.0 out of 5 stars
Reviewed in India on 19 February 2020,khan arbaz pathan ,its are good monitor you have to buy from approit selaar because selling in at good price,from my side is 100% confirm to buy this monitor its are really in pic quality and for gaming and you also overclock the monitor refres rate at 75hz and monitor also support freesyc and G-sys nicely,4.0 out of 5 stars
Reviewed in India on 21 January 2020,SHANTANU SHUKLAA DAS,BEST PRODUCT,THIS IS THE BEST PRODUCT UNDER BUDGET. WHEN I BOUGHT THIS IT WAS 8299₹ BUT NOW IT'S ONLY 6999₹. GUYS GO FOR IT. IT'S THE BEST IN IT'S PRICE RANGE.. ANY DEFECT IF HAPPENS AMAZON CUSTOMER SERVICE IS THERE THEY WILL SURELY HELP YOU OUT. FOR DOWNLOADING INVOICE LOG ON TO AMAZON VIA BROWSER YOU CAN EASILY DOWNLOAD.,5.0 out of 5 stars
Reviewed in India on 4 May 2018,Manu (Odisha) ,LG 22MP68VQ .I love this monitor.. really nice Quality,Excilent 3 layers packing..(thanx to seller). Choosing Monitor is world class A1.at this price rage(Thanx to Amazan). Picture quality is brilliant.(thanx to LG),5.0 out of 5 stars
Reviewed in India on 5 December 2018,Russel Basumatary,Soo Awesome,Awesome monitor. !!Purchased from offline shop.today is the 2nd day of my use.. I was surprised to see there are many modes and settings. I wasnt able to decrease brightness from my windows 10 os. But suddenly it was there itself in the monitor..!!!,5.0 out of 5 stars
Reviewed in India on 22 February 2018,Jitesh,Best monitor under 10K | great colors | easy installation | great viewing angle,"A really high quality monitor with decent price.. Quality is absolutely great. No complaints. Resolution is good.. Color reproduction is quite amazing plus enormous number of settings gives full control over custom settings. Viewing angle is great.. you can look at it from any angle from any distance. Hinge does have a little low mobility, but understandable owing to it's stability on the stand.. Overall, a recommended monitor for PC/Laptop",5.0 out of 5 stars
Reviewed in India on 23 October 2019,Nikhil Deshpande,BEST MONITOR UNDER 10K !!!!!,One Sentence To Describe This Monitor : ' Absolute Beauty Under 8000/- ' .. You'll just love it as soon as you turn it on and believe me when i say this but it is far better than SAMSUNG CURVED MONITOR 23.5 In Model ........ Conclusion - If you are looking for best monitor under 8000/- then this is your pic !. If you are looking for monitor under 10000 then LG 24MP is renewed model is available for 8999/- i guess !,5.0 out of 5 stars
Reviewed in India on 2 July 2020,Yohjit Chopra,Unexpected but really awsome,Really satisfied with the product. Really good for a entertainment and productivity monitor. Well done LG. Just bought it randomly for timepass but really impressed with the shiny build quality and picture quality. Very very low or negligible backlight bleeding,5.0 out of 5 stars
Reviewed in India on 2 August 2020,Satya Prakash Khare,A better option is available,https://www.amazon.in/dp/B081H8MM1Y/?coliid=I35SOTHB3E0CTK&colid=J4A26NUZINMQ&psc=1&ref_=lv_ov_lig_dp_it. This is the link of same LG monitor with same specs but in low price.. Then everyone should go for it.,5.0 out of 5 stars
Reviewed in India on 14 September 2018,Haree,Best under 10k,"Best in the price segment. Pros compared to hp and dell monitor under same price:. 1.Freesync support. 2.Fullhd@75 Hz. 3.Better Response Time of 5ms which is good for gamers. 3.Has D-sub, hdmi as well as DVI port. 4. 3-H hard Anti Glare coating which is really useful under well lighted rooms for better visibility. 5. Flicker free display. It reduces eye strain",5.0 out of 5 stars
Reviewed in India on 22 February 2018,Pooja,Received used product..👎👎,Received used and defective product...👿👿. And its LCD not led...,1.0 out of 5 stars
Reviewed in India on 11 May 2019,vikrant santosh chavan,its good one for regular use....not for gaming on i3 setup,its good one for regular use....not for gaming i have i3 with 12gb ram and 240 ssd but i am facing too much lag while playing PUBG on there emulator....so i prefer this one for office and editing work only....i think this will work on AMD system with 75hz.,3.0 out of 5 stars
Reviewed in India on 3 July 2018,Sam,Amazing display,Paired it with a nvidia gtx1060 giving 75hz refresh rate. Just turn on freesync to get 75hz and manually select 1920x1080 PC option in nvidia settings. Overall colour production is very good and looks cool with bezel less frame. Go for it...,5.0 out of 5 stars
Reviewed in India on 4 July 2017,Ayyanar,The price is higher than the MRP,The product's rate is higher than the MRP quoted in the box.,1.0 out of 5 stars
Reviewed in India on 4 August 2020,Amazon Customer,75 hz,It is actually 75hz monitor. U have to make changes in ur graphic card. control pannel,5.0 out of 5 stars
Reviewed in India on 23 December 2019,Eshaan Bansal ,Best for the price,Stand looks pretty sleek. It has higher DPI than the 24 inch one so good for coding. Screen size is sufficient enough to use a tiling window manager like i3. Supports wall-mount and has a multi-function button at bottom which is very useful.,5.0 out of 5 stars
Reviewed in India on 26 July 2018,Akshay J.,Such a blessing from LG...,"Extremely satisfied with this monitor. I got it for 9400 from a local store. In this price range i think it is the best. Yes there is samsung curved monitor out there for the same price, but the thing is do you really want a curved monitor... ? For my purpose this monitor is the best choice (editing & little bit gaming ) and i like the brand LG and their quality of products. Buy it you will not regret.. Good luck...",5.0 out of 5 stars
Reviewed in India on 12 February 2018,John,To get the best out of this monitor,"To get the best out of this monitor, you should NOT use the default color profile. Try changing it to Adobe RGB or ProPhoto RGB and you will see a great difference in color rendering!",4.0 out of 5 stars
Reviewed in India on 27 September 2019,Adithyamanu7,Offline price better,"Buy this monitor offline u will get this much lower price and u can also check it and buy it, i bought it offline for ₹8200.. It is a very good monitor for the price.",4.0 out of 5 stars
Reviewed in India on 5 November 2016,sreeram v p,Great for gaming at 60 fps,"I bought this monitor for my budget gaming pc,. And i have to say that i am pretty impressed with the monitor... Its has got really good colours, refresh rate upto 75hz,free sync, and even a gaming preset!!!. Though The feature i am really impressed or shocked to see in action was this less advertised or not advertised ""super resolution+"" feature which makes everything look sharp....you do not want to use it outside games though, but in games you can see that the texture pop and gives more details...so you can sometimes lower the game settings and use this feature which wont effect the performance..!!!! But do set it to low or medium setting!. I tested this monitor with rise of the tomb raider with a sapphire rx480 nitro + and damn it is beautiful!!!. And oh the bezel on this monitor is also very thin and makes your web browsing a whole lot more enjoyable",5.0 out of 5 stars
Reviewed in India on 7 November 2017,mahesh,Dark paches at corners...,"Best monitor with in price tag...i brought this from local market for 9.2k and using it for ps4. But, while playing DOC17 dark paches are appearing at corners and for remaining cases it's working nicely.i am unable to find the problem with monitor or game. For the same find the attached images. If any one know the solution pls let me know. Thanks in advence.",4.0 out of 5 stars
Reviewed in India on 11 May 2018,Siraj,and is best option for the price,"Buy it in a sale for under 9k, and is best option for the price.amazing colors and black levels. Best part is the color vibrancy wihout getting over saturated. Has the basic settings and reading mode , power ledis nice too.",5.0 out of 5 stars
Reviewed in India on 12 July 2016,KAK,Good monitor for its price,"Great Full HD monitor supporting 1080p for a reasonable price. I bought it from a different e-commerce site for Rs.8180. The stand is a little shaky and there is no height adjustment. The monitor can be tilted, but the tilt angle is small. The quality of the picture is good, it is an IPS display with anti-glare surface. Comes with D-sub, DVI and HDMI input ports. Also has an audio out port on the behind, I wish it were located on the side though. I chose this one over Samsung night vision monitor because this one had an audio out port plus it was 250 nits while Samsung was 200 nits. It was a tough choice though, as I liked the idea of a built in table lamp to illuminate the keyboard area. 1 less star for the shaky, non-height-adjustable stand.",4.0 out of 5 stars
Reviewed in India on 13 September 2016,Harish,Decent monitor with good feature,The monitor meets my requirement but below the cons to look for:. 1) The monitor height not adjustable. 2) Also the monitor cannot be tilted. 3) Has HDMI port but no HDMI cable. Pros:. Good display. Split screen option really helpful,4.0 out of 5 stars
Reviewed in India on 1 October 2019,Manish Dixit,LG Monitor under 6999,I just order this today 2-oct-2019 so I hope when I receive the product it's ok and fulfill my requirements it's my first LG Monitor so when I receive the product then I update the review for now i give 5 star for the price 6999,5.0 out of 5 stars
Reviewed in India on 14 April 2019,Archana Bhattacharya,Nice,Nice very fabulous screen and easy to install at this price point it is superb with the plus display good,5.0 out of 5 stars
Reviewed in India on 31 December 2018,Siva,Best in the below 10K range!,"Very good for gaming, HD video viewing!. Felt 720P is optimal for programming!. Noticed high price fluctuation everyday. If it is between 8-9K buy it quickly.",5.0 out of 5 stars
Reviewed in India on 4 November 2020,Pushpak,Value for money,Amazing monitor with truly ips panel and great view angle.. The monitor comes with company color calibration which is good thing.. The monitor also has free sync and the image quality is great.,5.0 out of 5 stars
Reviewed in India on 3 October 2019,Sunny Kumar,10/10,If your screen has light bleeding issue then replace it because mine has none...monitor is awesome.,5.0 out of 5 stars
Reviewed in India on 26 August 2018,Binay,Very good Monitor,"At this price Full HD 22"" monitor by LG is the best choice. I am using it and fully satisfied by the quality of the Product.",5.0 out of 5 stars
Reviewed in India on 11 October 2020,Jayanta Duarah,This Monitor is Epic for gaming,"This Monitor is epic for gaming, m using the AMD free sync technology with Nvidia GPU and it works fine, picture quality is epic... I got it at only 6999 rupees from Flipkart at sale last year",5.0 out of 5 stars
Reviewed in India on 12 April 2019,RAKESH,Rate 9/10..... value for money,I have brought local market just rupees 8600. It was good . Value for money. It has 1 vga 1hdmi 1dvi thats good things.. but one bad side that it has glossy finish.,5.0 out of 5 stars
Reviewed in India on 20 October 2019,Amit Kumar,Totally worth. Go for it,Excellent FHD display. Bought locally but totally worth the price. Only thing is it is 60hz. But thats for gamers only and at this price you shouldn't complain. Anti glare works fantastic. Must buy.,5.0 out of 5 stars
Reviewed in India on 16 January 2021,Mujahid jaigadkar,I don't like it.,I don't like it. Because the display problem starts in 5 months. when I call the service center he comes after two months. He charges RS.475 for just a visit. but not any working.don't buy it,1.0 out of 5 stars
Reviewed in India on 13 September 2020,Vishal Video Creation,Good product ..,Good for video editing...i bought this for video editing it has a 99 percent rgb which gives you a brilliant colour,5.0 out of 5 stars
Reviewed in India on 15 October 2016,Amazon Customer,This monitor is the best in the price range,"I brought it from nehru place.......... This monitor is the best in the price range.Got it for 7900inr. This monitor is best for gaming,movies,book reading...... GO FOR IT........... You will get a D-sub cable inside the box",5.0 out of 5 stars
Reviewed in India on 4 February 2018,Sahil Khapade,It's a really good moniter I've been using it since one month and ...,"It's a really good moniter I've been using it since one month and I really like the build quality of it, The free sync feature lets you to play games above +70 fps But the screen is a finger print magnet and lastly it's bang for your buck So go ahead and buy it !",5.0 out of 5 stars
Reviewed in India on 14 August 2019,Pruthviraj Patil 1500.,Best budget gaming ips monitor,Good quality.. For gaming best for under 20k graphics card cuz it's refresh rate 75hz.,4.0 out of 5 stars
Reviewed in India on 10 November 2020,fs mandro,Electronic items are not worthy at online Amazon..,There a dark patch at bottom centre of screen.. Need replace immediately or any other LG care center at vijayawada AP to show for the fault please advice amazon,3.0 out of 5 stars
Reviewed in India on 10 March 2018,Rabanto Kherkatary,Three Stars,This people are here after watching INDIAN GAMER budget monitor 😂😂😂,3.0 out of 5 stars
Reviewed in India on 29 December 2020,Fredericksom,"Audio, FullHD, WFH","Its really nice one, I bought it for 1000 before 4 years, still it is working charm, its really helpful form my work and you can convert into TV",5.0 out of 5 stars
Reviewed in India on 26 October 2019,Jayalakshmi S,BEST FOR PRICE!!,Amazing!!!! Worth to price!!!!. best ever experience!!!!,5.0 out of 5 stars
Reviewed in India on 9 September 2020,Rahul Singha,Great Purchase,Great Purchase I got this product at 9000 INR but you may find it more cheaper during Sales seasons in India,5.0 out of 5 stars
Reviewed in India on 20 December 2017,GG ,Fantastic Monitor. Best in it's class.,This is great for 1080p gaming. Really nice panel. Accurate colour depiction. You can't go wrong with this.,5.0 out of 5 stars
Reviewed in India on 10 November 2020,Arlene,Great Product,"Overclocked the display up-to 75hz and works fine, great value for money, if considering do buy this no brainer .",5.0 out of 5 stars
Reviewed in India on 3 January 2020,Shubhendu,Something worthy..!!!,It's a Very nice monitor...!!! I bought two of these and they both are fine...!!,5.0 out of 5 stars
Reviewed in India on 3 December 2020,Srinivas,no adjestments no speakers main diasdvantages,there is no adjustments monitior was watching down i dont know how to adjust monitor street to me ? am tall so its looking down,2.0 out of 5 stars
Reviewed in India on 26 July 2018,Ranjith Gowda,Excellent Choice,"Excellent choice for developers and casual gamers, user friendly menu controller with loads of options. The audio output is good if you connect external speakers with subwoofer and is not so good with earphones.",4.0 out of 5 stars
Reviewed in India on 26 July 2020,Amazon Customer,over priced,overpriced,1.0 out of 5 stars
Reviewed in India on 6 October 2020,sureshsekar,Basic level ips panel,Average and good fr at this price.. Can consider only if needed basic level.. Picture and color quality is average.,4.0 out of 5 stars
Reviewed in India on 27 March 2018,sagar,BEST MONITOR,best for gaming. viewing angle is best. i bought it from lammington road in cheaper price. so if you live around mumbai visit lammington road you definitely save some penny,5.0 out of 5 stars
Reviewed in India on 5 November 2020,Mahija,Nice,Nice monitor must buy .. super for gaming. Kids online classes picture quality is also good anti glare and very nice,5.0 out of 5 stars
Reviewed in India on 23 December 2016,Arun,But cd drive broken,Minister is awesome,5.0 out of 5 stars
Reviewed in India on 2 October 2019,iman,Color banding problem with nvidia gpu...,Color banding problem with nvidia gpu...,2.0 out of 5 stars
Reviewed in India on 31 May 2018,Ajay Nath,good image quality & contrast .,"image quality is good + bezel less screen + anti glare coating + 75Hz refresh rate.. go for it , value for money .",4.0 out of 5 stars
Reviewed in India on 22 January 2018,Pramit Roy,otherwise the monitor is good,On screen control software is not working. otherwise the monitor is good enough,4.0 out of 5 stars
Reviewed in India on 4 September 2020,Pawan Rajput,Best monitor,Picture Quilty is good Totally Superb Monitor this monitor is so good || My dream monitor. 🔥🔥 G o o d,5.0 out of 5 stars
Reviewed in India on 20 November 2018,TEJINDER SINGH,Good product,Very good product in this range of price. I recommend it for graphic designers. Very good display. Good looking led.,5.0 out of 5 stars
Reviewed in India on 24 January 2021,Rahul Khurana,👍🏻,Great product from lg just loved it at a great price Republic Day sale using sbi card. It’s all in one,5.0 out of 5 stars
Reviewed in India on 13 November 2019,SANDEEP SAROJ,Not a very good product,Money lose product,1.0 out of 5 stars
Reviewed in India on 26 June 2018,ninder singh kona,amazon your service is good.,it is the best budget monitor.the display is amazing picture quality and nice cool look and for gaming.thank you so much amazon for delivered my products on time delivery.thank you.,5.0 out of 5 stars
Reviewed in India on 2 October 2019,Ranit Mukhopadhyay,Good product at affordable prices,At this price range this product is fabulous,5.0 out of 5 stars
Reviewed in India on 20 December 2018,Anirban Seal,Very good product. Nice delivery by Amazon.,It's a good product. Value for money. Amazing delivery by Amazon. Within 24 hrs i received the product after placing order without any extra charge.,5.0 out of 5 stars
Reviewed in India on 3 April 2020,Rajeshji,Achcha istemal na,Village Bhawarmal post Chandanagar police station Ramanujan District Balrampur terwapipar tolaa me,5.0 out of 5 stars
Reviewed in India on 15 December 2017,YooGle Sharma,"Nice Experience, Sound not working",Bought from a TV shop in 8800 INR,4.0 out of 5 stars
Reviewed in India on 18 July 2018,Prasad Maitra,Not that I reccommd,"Well I may not be the right person to review any monitor however I can say that price of the product remains high most of time. Just because it has got the Free-Sync and support for VESA it does not necessarily have to be costly. The LCD panel looks similar to Dell s2216h and in no way it differ from it. The same Panel with 3H coating on it offering a year warranty on it.. Whereas in Dell they provide you with 3 years of warranty as well speakers beneath the monitor.. Not just I am complaining about it. I definitely do not recommend something this is priced higher than its specs. Take my words, and see by yourself. I have made several purchases from amazon including the Dell s2216h but I truly understand the concept behind the panel type, and back lit now.",3.0 out of 5 stars
Reviewed in India on 30 September 2019,Rohan Laskar,Nice,Very good for budget,5.0 out of 5 stars
Reviewed in India on 6 June 2020,Dakpa lekden,Wow monitor,I love it. Great monitor in this price range.,5.0 out of 5 stars
Reviewed in India on 11 November 2019,Vijay,Not my requirement,I wanted a television and not a monitor,1.0 out of 5 stars
Reviewed in India on 10 July 2018,Debanjan Patra,I bought it offline,Awesome Monitor,5.0 out of 5 stars
Reviewed in India on 4 September 2016,Mridul Gupta,Good one.,"Alright so i finally got this monitor after a day of delay in delivery.. Will directly jump to what i feel about this monitor after using it for 3 hours.. Great colour. Black levels arn't as high as i expected it to be but is pretty good, colour expression covers it up. 1x HDMI port, 1x DVI (Probably DVI-D, not sure) and 1x VGA.. Am currently using VGA cable and have an HDMI cable ordered.. This monitor has some IPS glow which i have in the left bottom and left top side. Not that bad and is actually pretty common.. I though noticed some very faint horizontal lines during the display of black coloured content. Could be a VGA cable problem but if it is not solved with the HDMI cable. I'll probably ask for a replacement. Not that its unbearable but still, the angle this monitor is for my display, those lines are still noticable.. It has only one button to control monitor functions like contrast, brightness. Its like a joystick control. I like it.. My old monitor is a cheap LCD acer one so i like this, only if IPS glow was a bit less and the black lines werent there, it would have got 5 stars.. I dont care about shaking since i dont plan to keep it on a shaking surface. Though if you place this in a windy room or room with good ventilation, monitor may shake a bit that that is okay in my opinion, not that noticable.. Good one.. ----Update----. So i decided to replace the monitor. The Horizontal line issue wasnt fixed and i also started getting corrupt screen upon resolution changes on both HDMI as well as VGA usage. Waiting for the replacement to come and see if it is the issue with my monitor or with the whole model range.. ----Update #2----. Sorry forgot about my review XD.. So i got the replacement, went through some trouble but in short, got it.. So the horizontal line issue is still there. It definitly is the problem of this model range. The lines are not noticable in other colours except grey. You can kind of see them if you have been using computers for a long time or are a geek.. Also buy a good HDMI cable, i would recommend a bluerigger HDMI cable on amazon, that cable works great. Do not use VGA or analog DVI with this monitor as it can cause corrupt screen issues which is definitly not desirable. I mean if you are buying a monitor priced at around 10k, why not add 500 INR more and get a decent HDMI cable through which you can connect it to your PC.. This monitor is capable of 75 Hz @ 1080p, its not mentioned here so i will let you all know.. AMD freesync is an Addon you get here along with flickr free though it doesnt matter much unless you are gaming on it.. Colour reproduction is very good, and black levels great though ips glow ruins it when you are in a dark room.. Anti glare coating works great,. The light bulb behind me does not bother me much now. Although anti-glare coating comes at its own disadvantage though not a big one. When the screen is white, you actually can see the affect of the coating, though not much. Its hard to explain what it looks like but well, it isnt that much of a bother. Dont decide not to buy this monitor only because of this anti-glare thing on white display, trust me, its not at all an issue. I just mentioned it to let you all know of my experiences.. Also, when you get the monitor, go to monitor menu > picture > picture adjust. There, set the black stablizer to 0 if you are watching movies and all. Also if your movie does not have many black scenes, especially movies like batman, in the same place, set black level option to low. What this helps is that, it improves the colour on the cost of dark scenes being more dark. I tinker with this setting a lot.. Thats all i have experience with this monitor. I bought this monitor mainly for watching movies, animes, basically watching videos and for adobe products. I have a TN panel monitor which is currently set up in a dual monitor setup along with this monitor with the help of my Graphic Card AMD R9 380. I do gaming on my TN monitor and all kind of other work on this monitor.. Pretty happy with the product, if you are tight on budget, definitly go with this monitor.",4.0 out of 5 stars
Reviewed in India on 12 October 2016,Bala,The monitor has an IPS screen with full HD resolution ...,"The monitor has an IPS screen with full HD resolution. It has DVI, D-Sub and HDMI connectivity. The colours are vibrant and the anti-glare finish is quite pleasing to the eye. I am using it primarily for gaming (COD, Farcry) and haven't had any issues with response time, lag etc (although I am not a competitive gamer). However I did notice some odd behaviour while installing windows 10. The monitor was connected through HDMI and the initial resolution during setup was 1024x768. The colours were psychedelic and the monitor even froze a couple of times during initial setup and initial use. This happened when I connected using a GTX 1060 card as well as during connecting with HDMI on the motherboard. After installing the LG drivers and tweaking, I realized that this happens whenever the resolution is not the native 1080p.. To sum up, when it works it does perfectly. However dont get pertrubed in case you face hitches during initial installation when windows defaults to 1024x768,",4.0 out of 5 stars
Reviewed in India on 15 March 2018,Bigesh Chandra,Awesome gaming monitor at affordable prices,"Awesome packaging and super fast delivery by Delhivery. The product is amazing as I expected this to be, glossy borderless monitor, the best you can get in this budget for gaming",5.0 out of 5 stars
Reviewed in India on 26 March 2018,Dev,Three Stars,Brightness is not enough.In 100% brightness and contrast is also show low light,3.0 out of 5 stars
Reviewed in India on 19 July 2019,Pulak,Good,Good,4.0 out of 5 stars
Reviewed in India on 25 March 2017,Vishnu Sarraf,Honest Review as a Graphic Designer,This Product is Really Good and The Colors are Vibrant and Look Original And I've Been Using This For a Year Now And Still There is Nothing to Complain About,5.0 out of 5 stars
Reviewed in India on 27 October 2019,Deepak,Best in value,"His packing was not good,but. It's ok ,it's quality is good on 7400 price,I am happy for this product .",5.0 out of 5 stars
Reviewed in India on 23 December 2018,Shiv Kumar,Good Product,"Good nice picture quality, feeling better now with LG. Thanks for Amazon delivery on time , best shopping place for trusted product.",5.0 out of 5 stars
Reviewed in India on 11 October 2018,Jaspreet Singh,Picture Quale,This Product Picture Quality is Very Good Superb and also Gaming,5.0 out of 5 stars
Reviewed in India on 26 October 2019,Sk s.,Black colour is not up to the mark,Black colour is not up to the mark. It's very noisy,3.0 out of 5 stars
Reviewed in India on 16 August 2020,Pavithran Kpn,GOOD,"Nice Product, I purchased 7200🤩🤩🤩",4.0 out of 5 stars
Reviewed in India on 30 November 2016,Amazon Customer,Never buy LG product.,"LG keep compromising with the qualities of the product. or Amazon sold the defective product to me...when I first turned on the monitor there was a blinking line at the bottom of the display. but after I adjust the display, that line won't be seen. I should have replaced the product when i saw this blinking line. But i took chance as i couldn't see while working. But now its costing me right now....Its not been one month of use, now i see 3 vertical lines.. Amazon definitely selling defective products when there is a huge sale. I will never buy any product from amazon. Disappointed",1.0 out of 5 stars
Reviewed in India on 17 October 2019,Chandran,Best for this price,"Good monitor for gaming, watching videos etc...",5.0 out of 5 stars
Reviewed in India on 9 May 2017,Theo Hk,Ita very good,"Its good, recommended. Bright, clear and has very small bezels. Using it as my gaming pc and freesync helps alot! Go for it.",5.0 out of 5 stars
Reviewed in India on 8 July 2019,Amazon Customer,Bad lcd,Bad lcd,1.0 out of 5 stars
Reviewed in India on 14 November 2019,arun j.,screen looks blurry,"screen is blurry, and brightness cant make it low",1.0 out of 5 stars
Reviewed in India on 14 November 2019,Ch Vinay Kumar ,Wide and good quality,Wide and good quality,5.0 out of 5 stars
Reviewed in India on 25 January 2020,Amazon Customer,Screen resolution problem,Screen resolution not set on screen,2.0 out of 5 stars
Reviewed in India on 15 January 2018,Shiv,Quality,Best IPS display than ever. .,5.0 out of 5 stars
